,LONGITUDE,LATITUDE,TIME,RAINFALL
19270,78.5,30.5,2003-10-05,0.0
19271,78.5,30.5,2003-10-06,0.0
19272,78.5,30.5,2003-10-07,0.0
19273,78.5,30.5,2003-10-08,0.0
19274,78.5,30.5,2003-10-09,0.0
19275,78.5,30.5,2003-10-10,0.0
19276,78.5,30.5,2003-10-11,0.0
19277,78.5,30.5,2003-10-12,0.0
19278,78.5,30.5,2003-10-13,0.0
19279,78.5,30.5,2003-10-14,0.0
19280,78.5,30.5,2003-10-15,0.0
19281,78.5,30.5,2003-10-16,0.0
19282,78.5,30.5,2003-10-17,0.0
19283,78.5,30.5,2003-10-18,0.0
19284,78.5,30.5,2003-10-19,0.0
19285,78.5,30.5,2003-10-20,0.0
19286,78.5,30.5,2003-10-21,0.0
19287,78.5,30.5,2003-10-22,0.0
19288,78.5,30.5,2003-10-23,0.0
19289,78.5,30.5,2003-10-24,0.0
19290,78.5,30.5,2003-10-25,0.0
19291,78.5,30.5,2003-10-26,0.0
19292,78.5,30.5,2003-10-27,0.0
19293,78.5,30.5,2003-10-28,0.0
19294,78.5,30.5,2003-10-29,0.0
19295,78.5,30.5,2003-10-30,0.0
19296,78.5,30.5,2003-10-31,0.0
19297,78.5,30.5,2003-11-01,0.0
19298,78.5,30.5,2003-11-02,0.0
19299,78.5,30.5,2003-11-03,0.0
19300,78.5,30.5,2003-11-04,0.0
19301,78.5,30.5,2003-11-05,0.0
19302,78.5,30.5,2003-11-06,0.0
19303,78.5,30.5,2003-11-07,0.0
19304,78.5,30.5,2003-11-08,0.0
19305,78.5,30.5,2003-11-09,0.0
19306,78.5,30.5,2003-11-10,0.0
19307,78.5,30.5,2003-11-11,0.0
19308,78.5,30.5,2003-11-12,0.0
19309,78.5,30.5,2003-11-13,0.0
19310,78.5,30.5,2003-11-14,0.0
19311,78.5,30.5,2003-11-15,0.0
19312,78.5,30.5,2003-11-16,0.0
19313,78.5,30.5,2003-11-17,0.0
19314,78.5,30.5,2003-11-18,3.676436424255371
19315,78.5,30.5,2003-11-19,0.1633971780538559
19316,78.5,30.5,2003-11-20,0.0
19317,78.5,30.5,2003-11-21,0.0
19318,78.5,30.5,2003-11-22,0.0
19319,78.5,30.5,2003-11-23,0.0
19320,78.5,30.5,2003-11-24,0.0
19321,78.5,30.5,2003-11-25,0.0
19322,78.5,30.5,2003-11-26,0.0
19323,78.5,30.5,2003-11-27,0.0
19324,78.5,30.5,2003-11-28,0.0
19325,78.5,30.5,2003-11-29,0.0
19326,78.5,30.5,2003-11-30,0.0
19327,78.5,30.5,2003-12-01,0.0
19328,78.5,30.5,2003-12-02,0.0
19329,78.5,30.5,2003-12-03,0.0
19330,78.5,30.5,2003-12-04,0.0
19331,78.5,30.5,2003-12-05,0.0
19332,78.5,30.5,2003-12-06,0.0
19333,78.5,30.5,2003-12-07,0.0
19334,78.5,30.5,2003-12-08,0.0
19335,78.5,30.5,2003-12-09,0.0
19336,78.5,30.5,2003-12-10,0.0
19337,78.5,30.5,2003-12-11,0.0
19338,78.5,30.5,2003-12-12,0.0
19339,78.5,30.5,2003-12-13,5.060695648193359
19340,78.5,30.5,2003-12-14,2.8832309246063232
19341,78.5,30.5,2003-12-15,0.0
19342,78.5,30.5,2003-12-16,7.492473125457764
19343,78.5,30.5,2003-12-17,0.0
19344,78.5,30.5,2003-12-18,0.0
19345,78.5,30.5,2003-12-19,0.0
19346,78.5,30.5,2003-12-20,0.0
19347,78.5,30.5,2003-12-21,0.0
19348,78.5,30.5,2003-12-22,0.0
19349,78.5,30.5,2003-12-23,0.0
19350,78.5,30.5,2003-12-24,0.0
19351,78.5,30.5,2003-12-25,0.0
19352,78.5,30.5,2003-12-26,0.0
19353,78.5,30.5,2003-12-27,0.0
19354,78.5,30.5,2003-12-28,5.996973514556885
19355,78.5,30.5,2003-12-29,0.0
19356,78.5,30.5,2003-12-30,0.0
19357,78.5,30.5,2003-12-31,0.0
19358,78.5,30.5,2004-01-01,0.0
19359,78.5,30.5,2004-01-02,0.0
19360,78.5,30.5,2004-01-03,0.0
19361,78.5,30.5,2004-01-04,0.0
19362,78.5,30.5,2004-01-05,0.0
19363,78.5,30.5,2004-01-06,0.0
19364,78.5,30.5,2004-01-07,0.0
19365,78.5,30.5,2004-01-08,0.0
19366,78.5,30.5,2004-01-09,0.0
19367,78.5,30.5,2004-01-10,0.0
19368,78.5,30.5,2004-01-11,0.0
19369,78.5,30.5,2004-01-12,0.0
19370,78.5,30.5,2004-01-13,0.0
19371,78.5,30.5,2004-01-14,0.0
19372,78.5,30.5,2004-01-15,0.0
19373,78.5,30.5,2004-01-16,0.0
19374,78.5,30.5,2004-01-17,0.0
19375,78.5,30.5,2004-01-18,0.0
19376,78.5,30.5,2004-01-19,0.0
19377,78.5,30.5,2004-01-20,0.0
19378,78.5,30.5,2004-01-21,0.0
19379,78.5,30.5,2004-01-22,22.14167594909668
19380,78.5,30.5,2004-01-23,35.769813537597656
19381,78.5,30.5,2004-01-24,13.558523178100586
19382,78.5,30.5,2004-01-25,0.0
19383,78.5,30.5,2004-01-26,0.0
19384,78.5,30.5,2004-01-27,0.0
19385,78.5,30.5,2004-01-28,0.0
19386,78.5,30.5,2004-01-29,0.0
19387,78.5,30.5,2004-01-30,0.0
19388,78.5,30.5,2004-01-31,10.331116676330566
19389,78.5,30.5,2004-02-01,20.391197204589844
19390,78.5,30.5,2004-02-02,0.0
19391,78.5,30.5,2004-02-03,0.0
19392,78.5,30.5,2004-02-04,0.0
19393,78.5,30.5,2004-02-05,0.0
19394,78.5,30.5,2004-02-06,0.0
19395,78.5,30.5,2004-02-07,0.0
19396,78.5,30.5,2004-02-08,0.0
19397,78.5,30.5,2004-02-09,0.0
19398,78.5,30.5,2004-02-10,0.0
19399,78.5,30.5,2004-02-11,0.0
19400,78.5,30.5,2004-02-12,0.0
19401,78.5,30.5,2004-02-13,0.0
19402,78.5,30.5,2004-02-14,0.0
19403,78.5,30.5,2004-02-15,0.0
19404,78.5,30.5,2004-02-16,0.0
19405,78.5,30.5,2004-02-17,0.0
19406,78.5,30.5,2004-02-18,0.0
19407,78.5,30.5,2004-02-19,0.0
19408,78.5,30.5,2004-02-20,0.0
19409,78.5,30.5,2004-02-21,0.0
19410,78.5,30.5,2004-02-22,0.0
19411,78.5,30.5,2004-02-23,0.0
19412,78.5,30.5,2004-02-24,0.0
19413,78.5,30.5,2004-02-25,0.0
19414,78.5,30.5,2004-02-26,0.0
19415,78.5,30.5,2004-02-27,0.0
19416,78.5,30.5,2004-02-28,0.0
19417,78.5,30.5,2004-02-29,0.0
19418,78.5,30.5,2004-03-01,0.0
19419,78.5,30.5,2004-03-02,0.0
19420,78.5,30.5,2004-03-03,0.0
19421,78.5,30.5,2004-03-04,0.0
19422,78.5,30.5,2004-03-05,0.0
19423,78.5,30.5,2004-03-06,0.0
19424,78.5,30.5,2004-03-07,0.0
19425,78.5,30.5,2004-03-08,0.0
19426,78.5,30.5,2004-03-09,0.0
19427,78.5,30.5,2004-03-10,0.0
19428,78.5,30.5,2004-03-11,0.0
19429,78.5,30.5,2004-03-12,0.0
19430,78.5,30.5,2004-03-13,0.0
19431,78.5,30.5,2004-03-14,0.0
19432,78.5,30.5,2004-03-15,0.0
19433,78.5,30.5,2004-03-16,0.0
19434,78.5,30.5,2004-03-17,0.0
19435,78.5,30.5,2004-03-18,0.0
19436,78.5,30.5,2004-03-19,0.0
19437,78.5,30.5,2004-03-20,0.0
19438,78.5,30.5,2004-03-21,0.0
19439,78.5,30.5,2004-03-22,0.0
19440,78.5,30.5,2004-03-23,0.0
19441,78.5,30.5,2004-03-24,0.0
19442,78.5,30.5,2004-03-25,0.0
19443,78.5,30.5,2004-03-26,0.0
19444,78.5,30.5,2004-03-27,0.0
19445,78.5,30.5,2004-03-28,0.0
19446,78.5,30.5,2004-03-29,0.0
19447,78.5,30.5,2004-03-30,0.0
19448,78.5,30.5,2004-03-31,0.0
19449,78.5,30.5,2004-04-01,0.0
19450,78.5,30.5,2004-04-02,0.0
19451,78.5,30.5,2004-04-03,0.0
19452,78.5,30.5,2004-04-04,0.0
19453,78.5,30.5,2004-04-05,0.0
19454,78.5,30.5,2004-04-06,0.0
19455,78.5,30.5,2004-04-07,0.0
19456,78.5,30.5,2004-04-08,0.0
19457,78.5,30.5,2004-04-09,1.9221539497375488
19458,78.5,30.5,2004-04-10,1.2814359664916992
19459,78.5,30.5,2004-04-11,0.0
19460,78.5,30.5,2004-04-12,0.0
19461,78.5,30.5,2004-04-13,0.0
19462,78.5,30.5,2004-04-14,0.0
19463,78.5,30.5,2004-04-15,0.0
19464,78.5,30.5,2004-04-16,0.0
19465,78.5,30.5,2004-04-17,0.0
19466,78.5,30.5,2004-04-18,0.0
19467,78.5,30.5,2004-04-19,0.0
19468,78.5,30.5,2004-04-20,0.0
19469,78.5,30.5,2004-04-21,0.0
19470,78.5,30.5,2004-04-22,0.13792942464351654
19471,78.5,30.5,2004-04-23,3.7332231998443604
19472,78.5,30.5,2004-04-24,0.0
19473,78.5,30.5,2004-04-25,0.0
19474,78.5,30.5,2004-04-26,0.0
19475,78.5,30.5,2004-04-27,0.0
19476,78.5,30.5,2004-04-28,0.22167231142520905
19477,78.5,30.5,2004-04-29,4.285046100616455
19478,78.5,30.5,2004-04-30,10.58298397064209
19479,78.5,30.5,2004-05-01,29.06482696533203
19480,78.5,30.5,2004-05-02,0.0
19481,78.5,30.5,2004-05-03,0.0
19482,78.5,30.5,2004-05-04,0.0
19483,78.5,30.5,2004-05-05,0.0
19484,78.5,30.5,2004-05-06,0.0
19485,78.5,30.5,2004-05-07,0.0
19486,78.5,30.5,2004-05-08,0.0
19487,78.5,30.5,2004-05-09,0.0
19488,78.5,30.5,2004-05-10,0.0
19489,78.5,30.5,2004-05-11,0.0
19490,78.5,30.5,2004-05-12,0.0
19491,78.5,30.5,2004-05-13,0.0
19492,78.5,30.5,2004-05-14,0.0
19493,78.5,30.5,2004-05-15,0.0
19494,78.5,30.5,2004-05-16,0.0
19495,78.5,30.5,2004-05-17,0.0
19496,78.5,30.5,2004-05-18,0.0
19497,78.5,30.5,2004-05-19,0.0
19498,78.5,30.5,2004-05-20,0.0
19499,78.5,30.5,2004-05-21,0.0
19500,78.5,30.5,2004-05-22,0.0
19501,78.5,30.5,2004-05-23,31.369428634643555
19502,78.5,30.5,2004-05-24,12.754698753356934
19503,78.5,30.5,2004-05-25,0.0
19504,78.5,30.5,2004-05-26,5.316206932067871
19505,78.5,30.5,2004-05-27,3.0219123363494873
19506,78.5,30.5,2004-05-28,4.418269634246826
19507,78.5,30.5,2004-05-29,0.0
19508,78.5,30.5,2004-05-30,0.0
19509,78.5,30.5,2004-05-31,0.0
19510,78.5,30.5,2004-06-01,0.0
19511,78.5,30.5,2004-06-02,2.182530641555786
19512,78.5,30.5,2004-06-03,0.0
19513,78.5,30.5,2004-06-04,0.0
19514,78.5,30.5,2004-06-05,1.2013461589813232
19515,78.5,30.5,2004-06-06,1.2195191383361816
19516,78.5,30.5,2004-06-07,18.24028205871582
19517,78.5,30.5,2004-06-08,0.0
19518,78.5,30.5,2004-06-09,10.702786445617676
19519,78.5,30.5,2004-06-10,0.0
19520,78.5,30.5,2004-06-11,1.1212563514709473
19521,78.5,30.5,2004-06-12,0.0
19522,78.5,30.5,2004-06-13,0.0
19523,78.5,30.5,2004-06-14,79.52912139892578
19524,78.5,30.5,2004-06-15,0.0
19525,78.5,30.5,2004-06-16,0.2198762595653534
19526,78.5,30.5,2004-06-17,67.03511047363281
19527,78.5,30.5,2004-06-18,0.0
19528,78.5,30.5,2004-06-19,3.4589009284973145
19529,78.5,30.5,2004-06-20,6.3632283210754395
19530,78.5,30.5,2004-06-21,9.50059986114502
19531,78.5,30.5,2004-06-22,0.0
19532,78.5,30.5,2004-06-23,0.0
19533,78.5,30.5,2004-06-24,0.0
19534,78.5,30.5,2004-06-25,0.3836463689804077
19535,78.5,30.5,2004-06-26,0.0
19536,78.5,30.5,2004-06-27,0.0
19537,78.5,30.5,2004-06-28,0.0
19538,78.5,30.5,2004-06-29,0.0
19539,78.5,30.5,2004-06-30,0.0
19540,78.5,30.5,2004-07-01,0.0
19541,78.5,30.5,2004-07-02,0.0
19542,78.5,30.5,2004-07-03,63.9917106628418
19543,78.5,30.5,2004-07-04,13.29489803314209
19544,78.5,30.5,2004-07-05,2.7230513095855713
19545,78.5,30.5,2004-07-06,45.22031784057617
19546,78.5,30.5,2004-07-07,79.3816909790039
19547,78.5,30.5,2004-07-08,16.738393783569336
19548,78.5,30.5,2004-07-09,17.525545120239258
19549,78.5,30.5,2004-07-10,0.0
19550,78.5,30.5,2004-07-11,0.2709328234195709
19551,78.5,30.5,2004-07-12,0.0
19552,78.5,30.5,2004-07-13,17.508825302124023
19553,78.5,30.5,2004-07-14,17.0126953125
19554,78.5,30.5,2004-07-15,38.727783203125
19555,78.5,30.5,2004-07-16,2.2425127029418945
19556,78.5,30.5,2004-07-17,1.1212563514709473
19557,78.5,30.5,2004-07-18,32.38715362548828
19558,78.5,30.5,2004-07-19,8.569602966308594
19559,78.5,30.5,2004-07-20,0.0
19560,78.5,30.5,2004-07-21,0.0
19561,78.5,30.5,2004-07-22,8.970050811767578
19562,78.5,30.5,2004-07-23,11.613012313842773
19563,78.5,30.5,2004-07-24,0.0
19564,78.5,30.5,2004-07-25,22.423606872558594
19565,78.5,30.5,2004-07-26,70.9518051147461
19566,78.5,30.5,2004-07-27,42.337982177734375
19567,78.5,30.5,2004-07-28,15.617500305175781
19568,78.5,30.5,2004-07-29,10.004688262939453
19569,78.5,30.5,2004-07-30,7.021365642547607
19570,78.5,30.5,2004-07-31,12.07525634765625
19571,78.5,30.5,2004-08-01,1.6644026041030884
19572,78.5,30.5,2004-08-02,55.236328125
19573,78.5,30.5,2004-08-03,20.185749053955078
19574,78.5,30.5,2004-08-04,3.123500108718872
19575,78.5,30.5,2004-08-05,0.0
19576,78.5,30.5,2004-08-06,5.526192665100098
19577,78.5,30.5,2004-08-07,30.273921966552734
19578,78.5,30.5,2004-08-08,57.493812561035156
19579,78.5,30.5,2004-08-09,23.496957778930664
19580,78.5,30.5,2004-08-10,13.319387435913086
19581,78.5,30.5,2004-08-11,0.5235999822616577
19582,78.5,30.5,2004-08-12,0.7617653012275696
19583,78.5,30.5,2004-08-13,21.768199920654297
19584,78.5,30.5,2004-08-14,0.38940685987472534
19585,78.5,30.5,2004-08-15,3.0460996627807617
19586,78.5,30.5,2004-08-16,3.5788533687591553
19587,78.5,30.5,2004-08-17,36.783470153808594
19588,78.5,30.5,2004-08-18,31.0316219329834
19589,78.5,30.5,2004-08-19,17.07868194580078
19590,78.5,30.5,2004-08-20,2.8832309246063232
19591,78.5,30.5,2004-08-21,33.58543395996094
19592,78.5,30.5,2004-08-22,15.938563346862793
19593,78.5,30.5,2004-08-23,25.055099487304688
19594,78.5,30.5,2004-08-24,11.364604949951172
19595,78.5,30.5,2004-08-25,23.47647476196289
19596,78.5,30.5,2004-08-26,8.21024227142334
19597,78.5,30.5,2004-08-27,0.0
19598,78.5,30.5,2004-08-28,1.704668402671814
19599,78.5,30.5,2004-08-29,0.0
19600,78.5,30.5,2004-08-30,1.3172438144683838
19601,78.5,30.5,2004-08-31,9.143221855163574
19602,78.5,30.5,2004-09-01,9.610769271850586
19603,78.5,30.5,2004-09-02,0.0
19604,78.5,30.5,2004-09-03,0.0
19605,78.5,30.5,2004-09-04,0.0
19606,78.5,30.5,2004-09-05,0.0
19607,78.5,30.5,2004-09-06,0.0
19608,78.5,30.5,2004-09-07,0.0
19609,78.5,30.5,2004-09-08,0.0
19610,78.5,30.5,2004-09-09,0.0
19611,78.5,30.5,2004-09-10,0.0
19612,78.5,30.5,2004-09-11,27.555429458618164
19613,78.5,30.5,2004-09-12,2.479517698287964
19614,78.5,30.5,2004-09-13,7.051129341125488
19615,78.5,30.5,2004-09-14,4.632694721221924
19616,78.5,30.5,2004-09-15,51.97024917602539
19617,78.5,30.5,2004-09-16,4.9191718101501465
19618,78.5,30.5,2004-09-17,4.485025405883789
19619,78.5,30.5,2004-09-18,9.46902084350586
19620,78.5,30.5,2004-09-19,0.800897479057312
19621,78.5,30.5,2004-09-20,0.0
19622,78.5,30.5,2004-09-21,12.731011390686035
19623,78.5,30.5,2004-09-22,1.7619743347167969
19624,78.5,30.5,2004-09-23,10.163277626037598
19625,78.5,30.5,2004-09-24,0.0
19626,78.5,30.5,2004-09-25,0.0
19627,78.5,30.5,2004-09-26,0.0
19628,78.5,30.5,2004-09-27,0.0
19629,78.5,30.5,2004-09-28,0.0
19630,78.5,30.5,2004-09-29,0.0
19631,78.5,30.5,2004-09-30,0.2278374433517456
19632,78.5,30.5,2004-10-01,0.0
19633,78.5,30.5,2004-10-02,0.0
19634,78.5,30.5,2004-10-03,7.556817054748535
19635,78.5,30.5,2004-10-04,5.6062822341918945
19636,78.5,30.5,2004-10-05,0.0
19637,78.5,30.5,2004-10-06,0.0
19638,78.5,30.5,2004-10-07,0.0
19639,78.5,30.5,2004-10-08,0.0
19640,78.5,30.5,2004-10-09,0.0
19641,78.5,30.5,2004-10-10,1.7135952711105347
19642,78.5,30.5,2004-10-11,14.386662483215332
19643,78.5,30.5,2004-10-12,11.37125015258789
19644,78.5,30.5,2004-10-13,25.595808029174805
19645,78.5,30.5,2004-10-14,0.800897479057312
19646,78.5,30.5,2004-10-15,0.0
19647,78.5,30.5,2004-10-16,0.0
19648,78.5,30.5,2004-10-17,0.0
19649,78.5,30.5,2004-10-18,0.0
19650,78.5,30.5,2004-10-19,0.0
19651,78.5,30.5,2004-10-20,0.0
19652,78.5,30.5,2004-10-21,0.0
19653,78.5,30.5,2004-10-22,0.0
19654,78.5,30.5,2004-10-23,0.0
19655,78.5,30.5,2004-10-24,0.0
19656,78.5,30.5,2004-10-25,0.0
19657,78.5,30.5,2004-10-26,0.0
19658,78.5,30.5,2004-10-27,0.0
19659,78.5,30.5,2004-10-28,0.0
19660,78.5,30.5,2004-10-29,0.0
19661,78.5,30.5,2004-10-30,0.0
19662,78.5,30.5,2004-10-31,0.0
19663,78.5,30.5,2004-11-01,0.0
19664,78.5,30.5,2004-11-02,0.0
19665,78.5,30.5,2004-11-03,0.0
19666,78.5,30.5,2004-11-04,0.0
19667,78.5,30.5,2004-11-05,0.0
19668,78.5,30.5,2004-11-06,0.0
19669,78.5,30.5,2004-11-07,0.0
19670,78.5,30.5,2004-11-08,0.0
19671,78.5,30.5,2004-11-09,0.0
19672,78.5,30.5,2004-11-10,0.0
19673,78.5,30.5,2004-11-11,0.0
19674,78.5,30.5,2004-11-12,0.0
19675,78.5,30.5,2004-11-13,0.0
19676,78.5,30.5,2004-11-14,0.0
19677,78.5,30.5,2004-11-15,0.0
19678,78.5,30.5,2004-11-16,0.0
19679,78.5,30.5,2004-11-17,0.0
19680,78.5,30.5,2004-11-18,0.0
19681,78.5,30.5,2004-11-19,0.0
19682,78.5,30.5,2004-11-20,0.0
19683,78.5,30.5,2004-11-21,0.0
19684,78.5,30.5,2004-11-22,0.0
19685,78.5,30.5,2004-11-23,0.0
19686,78.5,30.5,2004-11-24,0.0
19687,78.5,30.5,2004-11-25,0.0
19688,78.5,30.5,2004-11-26,0.0
19689,78.5,30.5,2004-11-27,0.19189003109931946
19690,78.5,30.5,2004-11-28,0.0
19691,78.5,30.5,2004-11-29,0.0
19692,78.5,30.5,2004-11-30,0.0
19693,78.5,30.5,2004-12-01,0.0
19694,78.5,30.5,2004-12-02,0.10498557984828949
19695,78.5,30.5,2004-12-03,0.0
19696,78.5,30.5,2004-12-04,0.0
19697,78.5,30.5,2004-12-05,0.0
19698,78.5,30.5,2004-12-06,0.0
19699,78.5,30.5,2004-12-07,0.0
19700,78.5,30.5,2004-12-08,0.0
19701,78.5,30.5,2004-12-09,0.0
19702,78.5,30.5,2004-12-10,0.0
19703,78.5,30.5,2004-12-11,0.0
19704,78.5,30.5,2004-12-12,0.0
19705,78.5,30.5,2004-12-13,0.0
19706,78.5,30.5,2004-12-14,0.0
19707,78.5,30.5,2004-12-15,0.0
19708,78.5,30.5,2004-12-16,0.0
19709,78.5,30.5,2004-12-17,0.0
19710,78.5,30.5,2004-12-18,0.0
19711,78.5,30.5,2004-12-19,0.0
19712,78.5,30.5,2004-12-20,1.3067059516906738
19713,78.5,30.5,2004-12-21,0.0
19714,78.5,30.5,2004-12-22,0.0
19715,78.5,30.5,2004-12-23,0.0
19716,78.5,30.5,2004-12-24,0.0
19717,78.5,30.5,2004-12-25,0.0
19718,78.5,30.5,2004-12-26,0.0
19719,78.5,30.5,2004-12-27,0.0
19720,78.5,30.5,2004-12-28,0.0
19721,78.5,30.5,2004-12-29,0.0
19722,78.5,30.5,2004-12-30,0.0
19723,78.5,30.5,2004-12-31,0.0
19724,78.5,30.5,2005-01-01,0.1601794958114624
19725,78.5,30.5,2005-01-02,0.8809871673583984
19726,78.5,30.5,2005-01-03,0.0
19727,78.5,30.5,2005-01-04,0.0
19728,78.5,30.5,2005-01-05,0.0
19729,78.5,30.5,2005-01-06,0.0
19730,78.5,30.5,2005-01-07,0.0
19731,78.5,30.5,2005-01-08,0.3837800621986389
19732,78.5,30.5,2005-01-09,0.19189003109931946
19733,78.5,30.5,2005-01-10,0.0
19734,78.5,30.5,2005-01-11,0.0
19735,78.5,30.5,2005-01-12,0.0
19736,78.5,30.5,2005-01-13,0.0
19737,78.5,30.5,2005-01-14,0.0
19738,78.5,30.5,2005-01-15,0.0
19739,78.5,30.5,2005-01-16,0.0
19740,78.5,30.5,2005-01-17,2.8665623664855957
19741,78.5,30.5,2005-01-18,9.290410995483398
19742,78.5,30.5,2005-01-19,0.5756701231002808
19743,78.5,30.5,2005-01-20,0.0
19744,78.5,30.5,2005-01-21,0.0
19745,78.5,30.5,2005-01-22,3.363769292831421
19746,78.5,30.5,2005-01-23,19.488189697265625
19747,78.5,30.5,2005-01-24,0.0
19748,78.5,30.5,2005-01-25,0.0
19749,78.5,30.5,2005-01-26,0.0
19750,78.5,30.5,2005-01-27,0.0
19751,78.5,30.5,2005-01-28,12.226432800292969
19752,78.5,30.5,2005-01-29,5.8169145584106445
19753,78.5,30.5,2005-01-30,0.0
19754,78.5,30.5,2005-01-31,0.0
19755,78.5,30.5,2005-02-01,0.0
19756,78.5,30.5,2005-02-02,0.0
19757,78.5,30.5,2005-02-03,0.0
19758,78.5,30.5,2005-02-04,0.0
19759,78.5,30.5,2005-02-05,0.0
19760,78.5,30.5,2005-02-06,0.0
19761,78.5,30.5,2005-02-07,21.067445755004883
19762,78.5,30.5,2005-02-08,12.987076759338379
19763,78.5,30.5,2005-02-09,0.0
19764,78.5,30.5,2005-02-10,1.2814359664916992
19765,78.5,30.5,2005-02-11,0.6819273829460144
19766,78.5,30.5,2005-02-12,0.4805384874343872
19767,78.5,30.5,2005-02-13,2.5628719329833984
19768,78.5,30.5,2005-02-14,0.0
19769,78.5,30.5,2005-02-15,0.29483911395072937
19770,78.5,30.5,2005-02-16,19.765499114990234
19771,78.5,30.5,2005-02-17,0.0
19772,78.5,30.5,2005-02-18,2.898272752761841
19773,78.5,30.5,2005-02-19,4.164666652679443
19774,78.5,30.5,2005-02-20,0.8809871673583984
19775,78.5,30.5,2005-02-21,0.0
19776,78.5,30.5,2005-02-22,1.601794958114624
19777,78.5,30.5,2005-02-23,3.6841282844543457
19778,78.5,30.5,2005-02-24,0.0
19779,78.5,30.5,2005-02-25,0.0
19780,78.5,30.5,2005-02-26,0.0
19781,78.5,30.5,2005-02-27,0.0
19782,78.5,30.5,2005-02-28,0.0
19783,78.5,30.5,2005-03-01,0.0
19784,78.5,30.5,2005-03-02,0.0
19785,78.5,30.5,2005-03-03,0.0
19786,78.5,30.5,2005-03-04,0.0
19787,78.5,30.5,2005-03-05,0.0
19788,78.5,30.5,2005-03-06,3.6841282844543457
19789,78.5,30.5,2005-03-07,0.0
19790,78.5,30.5,2005-03-08,0.0
19791,78.5,30.5,2005-03-09,0.19189003109931946
19792,78.5,30.5,2005-03-10,15.215656280517578
19793,78.5,30.5,2005-03-11,0.0
19794,78.5,30.5,2005-03-12,5.446102619171143
19795,78.5,30.5,2005-03-13,0.0
19796,78.5,30.5,2005-03-14,0.0
19797,78.5,30.5,2005-03-15,0.0
19798,78.5,30.5,2005-03-16,0.0
19799,78.5,30.5,2005-03-17,0.0
19800,78.5,30.5,2005-03-18,0.0
19801,78.5,30.5,2005-03-19,0.0
19802,78.5,30.5,2005-03-20,5.778334617614746
19803,78.5,30.5,2005-03-21,1.5208154916763306
19804,78.5,30.5,2005-03-22,22.989410400390625
19805,78.5,30.5,2005-03-23,4.317525863647461
19806,78.5,30.5,2005-03-24,0.0
19807,78.5,30.5,2005-03-25,0.0
19808,78.5,30.5,2005-03-26,0.0
19809,78.5,30.5,2005-03-27,0.0
19810,78.5,30.5,2005-03-28,0.0
19811,78.5,30.5,2005-03-29,0.0
19812,78.5,30.5,2005-03-30,0.0
19813,78.5,30.5,2005-03-31,0.0
19814,78.5,30.5,2005-04-01,0.0
19815,78.5,30.5,2005-04-02,0.0
19816,78.5,30.5,2005-04-03,0.0
19817,78.5,30.5,2005-04-04,0.0
19818,78.5,30.5,2005-04-05,0.0
19819,78.5,30.5,2005-04-06,0.0
19820,78.5,30.5,2005-04-07,0.0
19821,78.5,30.5,2005-04-08,0.0
19822,78.5,30.5,2005-04-09,0.0
19823,78.5,30.5,2005-04-10,0.0
19824,78.5,30.5,2005-04-11,0.0
19825,78.5,30.5,2005-04-12,0.0
19826,78.5,30.5,2005-04-13,0.0
19827,78.5,30.5,2005-04-14,0.0
19828,78.5,30.5,2005-04-15,0.0
19829,78.5,30.5,2005-04-16,0.0
19830,78.5,30.5,2005-04-17,0.0
19831,78.5,30.5,2005-04-18,0.0
19832,78.5,30.5,2005-04-19,0.0
19833,78.5,30.5,2005-04-20,0.0
19834,78.5,30.5,2005-04-21,0.0
19835,78.5,30.5,2005-04-22,0.0
19836,78.5,30.5,2005-04-23,0.0
19837,78.5,30.5,2005-04-24,0.0
19838,78.5,30.5,2005-04-25,0.2402692437171936
19839,78.5,30.5,2005-04-26,0.0
19840,78.5,30.5,2005-04-27,0.0
19841,78.5,30.5,2005-04-28,0.0
19842,78.5,30.5,2005-04-29,0.0
19843,78.5,30.5,2005-04-30,0.0
19844,78.5,30.5,2005-05-01,5.1817450523376465
19845,78.5,30.5,2005-05-02,0.0
19846,78.5,30.5,2005-05-03,8.489513397216797
19847,78.5,30.5,2005-05-04,2.8015143871307373
19848,78.5,30.5,2005-05-05,1.6140272617340088
19849,78.5,30.5,2005-05-06,0.0
19850,78.5,30.5,2005-05-07,0.400448739528656
19851,78.5,30.5,2005-05-08,0.0
19852,78.5,30.5,2005-05-09,0.0
19853,78.5,30.5,2005-05-10,0.0
19854,78.5,30.5,2005-05-11,0.0
19855,78.5,30.5,2005-05-12,0.0
19856,78.5,30.5,2005-05-13,0.0
19857,78.5,30.5,2005-05-14,1.7619743347167969
19858,78.5,30.5,2005-05-15,0.0
19859,78.5,30.5,2005-05-16,0.0
19860,78.5,30.5,2005-05-17,0.0
19861,78.5,30.5,2005-05-18,0.0
19862,78.5,30.5,2005-05-19,0.0
19863,78.5,30.5,2005-05-20,0.3203589916229248
19864,78.5,30.5,2005-05-21,0.0
19865,78.5,30.5,2005-05-22,0.0
19866,78.5,30.5,2005-05-23,0.0
19867,78.5,30.5,2005-05-24,0.0
19868,78.5,30.5,2005-05-25,0.0
19869,78.5,30.5,2005-05-26,0.0
19870,78.5,30.5,2005-05-27,0.0
19871,78.5,30.5,2005-05-28,0.0
19872,78.5,30.5,2005-05-29,0.0
19873,78.5,30.5,2005-05-30,0.0
