,Min Temp,Max Temp,Mean Temp,RAINFALL,month_year,percentile_25,median,percentile_75
59,11.654632506832,26.390946665117816,19.02278958597491,0.3904990034718667,2018-03,0.6231778766067638,0.721879047133158,0.7602709695448348
60,15.565909512837727,30.011710675557456,22.78881009419759,0.7939082433780035,2018-04,0.1486348241780221,0.799935902051937,0.9440615092396488
61,19.12319472528273,32.86039500082693,25.991794863054828,0.546809503147679,2018-05,0.1090383939975852,0.7841280488205857,0.8567863430032175
62,21.768056297302245,31.72265682220459,26.745356559753418,5.960432831943035,2018-06,0.138807787755611,0.2804290869070469,0.7097684253337023
63,21.550818966281028,28.970931391562186,25.26087517892161,19.764275517194502,2018-07,-0.4477230461986642,-0.1872228267060519,0.7167047260392879
64,21.19189323917512,28.095104094474546,24.643498666824833,27.588542437361134,2018-08,0.2765387691209653,0.3012004823371306,0.3305262543381408
65,19.142685254414875,27.429560724894205,23.28612298965454,8.972310094038646,2018-09,-0.2291074675390109,0.0900790167082903,0.2523632281157718
66,13.578495733199581,26.88660873905305,20.232552236126317,0.29291980497298703,2018-10,0.6296538319861946,0.6345637466871252,0.6412333178012843
67,9.833623631795247,22.569300651550293,16.20146214167277,0.19860176841417948,2018-11,0.1905080639147435,0.2668162904861617,0.4216041626483238
68,4.907126749715498,18.10374576814713,11.505436258931313,0.05942142730759036,2018-12,0.7151840208836406,0.7873950581950424,0.8448945703791062
69,4.554866452370921,15.487595496639129,10.021230974505025,1.776037331550352,2019-01,0.7857944008970419,0.81609869250499,0.848359840196895
70,6.695019517626081,16.06695399965559,11.380986758640834,2.308998355908053,2019-02,0.6016123095195001,0.74361558545656,0.7997659647960301
71,9.564562305327385,21.29640886860509,15.430485586966238,1.0275612271601153,2019-03,0.8072087604458612,0.8471024837447834,0.8848376581565518
72,15.861693509419759,28.9106871287028,22.386190319061278,0.8530348221460978,2019-04,0.7114152852688662,0.920264214597686,0.961487422689012
73,18.120562245768884,31.61557419069352,24.8680682182312,0.3383070653484714,2019-05,0.5598859003117094,0.889999986555106,0.9472015814957064
74,21.14685846964518,32.957156817118324,27.052007643381753,2.1301662812630338,2019-06,0.1416025080898445,0.5822515362485682,0.9427412485123792
75,21.265106139644498,28.510733327557965,24.887919733601233,12.67552484091251,2019-07,0.1633939983886705,0.1847573005349874,0.209932852412343
76,21.36082661536432,28.416788039668912,24.888807327516616,11.956209785995945,2019-08,0.1200129693645609,0.2525952194537834,0.4431401003455765
77,20.567664464314777,27.720896402994793,24.144280433654785,14.084619210660458,2019-09,-0.2621907436687479,0.0344044049758215,0.2847227964265214
78,15.125180705901116,25.63753970976799,20.38136020783455,0.6418006247089755,2019-10,-0.2945696353203047,0.427952677037939,0.8204349075961573
79,11.108784039815268,21.630082162221274,16.36943310101827,0.3565942794084549,2019-11,0.5962316686699125,0.6271606466479569,0.6514190895890752
80,5.435796968398556,14.2192964553833,9.827546711890928,1.0096258468204928,2019-12,0.7974682406654293,0.8588333688388131,0.8998035526994856
81,4.698269305690642,13.54806201688705,9.123165661288846,0.14917612364215235,2020-01,0.6550687783315161,0.6717626454404002,0.6975674365520199
82,6.35626639990971,17.82710917242642,12.091687786168066,0.0474678504055944,2020-02,0.8078855948733065,0.8405424342618928,0.8767421789742096
83,9.99966033812492,20.593061693253055,15.296361015688989,1.3094490949184663,2020-03,0.7119755102767258,0.7174412545267049,0.7216402985033483
84,14.393903573354086,27.21698900858561,20.805446290969847,0.17135738531748454,2020-04,0.5974513740591639,0.6251465097797065,0.7067223531177196
85,18.04388184701243,30.48304477814705,24.263463312579738,0.4980679173623362,2020-05,0.4376220841302965,0.9001022358153198,0.95318033663234
86,20.891307830810547,30.506437555948892,25.69887269337972,0.9002398093541463,2020-06,0.182536179597441,0.786038192587658,0.9781627847559938
87,21.451636345155777,29.244143332204512,25.347889838680143,5.54566101393392,2020-07,0.2152137924114982,0.2369441006914371,0.2722148487952612
88,21.929467231996597,28.489723513203284,25.20959537259994,2.3320542650838054,2020-08,0.4635607526660353,0.5274447949526814,0.5665708358344127
89,20.759965260823567,29.749519538879394,25.25474239985148,1.3348986327648162,2020-09,0.4004081750193493,0.4641156877974894,0.5395962704460352
90,14.915482982512444,28.33956773819462,21.62752536035353,0.0,2020-10,-0.5816790031196065,-0.3134476010236778,0.3582750219747102
91,8.973371330897013,21.533147621154786,15.2532594760259,0.5347527186075847,2020-11,-0.5414674255846468,-0.0307572895430826,0.3125625552376468
92,6.065587835927164,17.70712898623559,11.886358411081376,0.46031943059736685,2020-12,0.6292531517036135,0.8673318750097578,0.9418979713060758
93,6.034815726741668,16.236279118445612,11.135547422593639,1.0371273256117297,2021-01,0.269097653904884,0.4449593773267147,0.6475527384802497
94,7.919829862458365,20.734888213021414,14.32735903773989,0.7701904624700546,2021-02,0.7055476227683625,0.7520709457897108,0.7910803909828804
95,12.255392751386088,25.889194426998014,19.072293589192054,0.2661046794345302,2021-03,0.8349300236442799,0.8710344535663965,0.9082114132982642
96,14.277594502766927,29.422962633768716,21.85027856826782,0.8198942164580028,2021-04,0.6647938830676544,0.8176729669669058,0.8595015836403592
97,17.717846716603926,29.37438952538275,23.546118120993338,5.070206380659534,2021-05,0.2640957796168065,0.3228648041789992,0.6232789066898705
98,20.383833249409992,30.29109287261963,25.337463061014812,5.202936096489429,2021-06,0.0894227934794054,0.3733112221442386,0.809189888506098
99,21.848840344336725,29.20175023232737,25.525295288332046,22.53888764977455,2021-07,-0.0231693355057354,0.2045398518232943,0.8476492296667423
100,21.640959770448745,28.659041004796183,25.150000387622462,13.463958527291975,2021-08,-0.1189390315250865,0.1131280926091375,0.223686206841252
101,20.56859556833903,27.763505299886067,24.16605043411255,11.532639415562153,2021-09,0.4389815765229069,0.4747564747788128,0.5073824065817474
102,16.23255249761766,26.548784686673073,21.390668592145367,2.1113072681811547,2021-10,-0.4337962663474457,-0.0157802641618047,0.7942395917737771
103,9.481268199284871,22.352110163370767,15.91668918132782,0.0,2021-11,-0.0721825529048376,0.7870344315098995,0.8713312411852292
104,5.90837618612474,17.30062407831992,11.604500132222329,0.06458850925968539,2021-12,0.3889734027154564,0.4507287560729673,0.5227821075274635
105,5.7217482366869525,13.867321998842302,9.794535117764626,4.583956332937364,2022-01,0.809661776030694,0.8591918800973422,0.9043935841373792
106,6.142263301781246,17.39394419533866,11.768103748559952,1.773512994072267,2022-02,0.7819765706046231,0.824353635384675,0.8610059423314901
107,13.580296024199455,27.27817855342742,20.429237288813436,0.0,2022-03,0.8758551478074668,0.9334595191419368,0.9577949928221264
108,17.924537309010823,33.06100006103516,25.49276868502299,0.016017950574556985,2022-04,0.2554558931229044,0.3603492334205886,0.5076650428123524
109,20.079145031590617,31.803175526280558,25.941160278935588,1.8615301087979348,2022-05,0.0897271242339953,0.19921199083384,0.8080321725704178
110,21.787732887268067,32.71715068817139,27.252441787719725,3.7672058165073397,2022-06,0.2503626118086002,0.2817512492584417,0.3274293861859124
111,21.7027834000126,28.781565758489794,25.2421745792512,15.935851423971114,2022-07,0.1050203575385137,0.2320199075756889,0.4137988121011599
112,21.716386795043945,28.869289582775487,25.292838188909716,13.266669051301095,2022-08,0.2000435989234419,0.2388996650300202,0.2771156189031923
113,20.03804982503255,27.607954597473146,23.82300221125285,11.473897397021453,2022-09,0.0668752494123817,0.2444050138640517,0.4248641747070567
114,15.34014944876394,25.500539533553585,20.42034449115876,3.875469623073455,2022-10,-0.0833851162977746,0.4192376847955307,0.7962631710422987
115,10.477897453308106,22.61872812906901,16.548312791188557,0.0,2022-11,0.4903812349086598,0.51831404637206,0.5643261911767576
116,6.7433597349351455,18.606269436497843,12.674814585716494,0.0,2022-12,-0.3676623135352137,0.4001563345559495,0.8743049944163397
